"","filename","TeamId","TeamName","UserId","UserName","DisplayName","RegisterDate","PerformanceTier","SubmissionDate","Score"
"1167","aptos2019-blindness-detection-privateleaderboard.csv",3489358,"Ramstein",3229508,"makrovh","MD.Zeeshan","05/15/2019",1,"2019-09-07 14:40:24",0.90994
"1168","aptos2019-blindness-detection-privateleaderboard.csv",3567283,"Tan Fengji",2874980,"tanfengji2009","Tan Fengji","02/28/2019",1,"2019-09-07 20:13:00",0.90994
"1169","aptos2019-blindness-detection-privateleaderboard.csv",3382003,"khozyain",909716,"desargues","khozyain","02/12/2017",0,"2019-09-07 17:16:12",0.90994
"1170","aptos2019-blindness-detection-privateleaderboard.csv",3578673,"Bill Miao",3190504,NA,NA,NA,NA,"2019-09-07 20:12:09",0.90994
"1171","aptos2019-blindness-detection-privateleaderboard.csv",3350934,"Abdelwahed Assklou",595750,"abdelwahedassklou","Abdelwahed Assklou","04/24/2016",3,"2019-09-07 20:24:29",0.90994
"1172","aptos2019-blindness-detection-privateleaderboard.csv",3412459,"Alex Gaziev",938495,"alexgaziev","Alex Gaziev","03/02/2017",2,"2019-09-07 20:42:27",0.90994
"1173","aptos2019-blindness-detection-privateleaderboard.csv",3388188,"Victor",1195635,"jackal1","Victor","08/01/2017",1,"2019-09-07 22:05:10",0.90994
"1174","aptos2019-blindness-detection-privateleaderboard.csv",3347532,"SuMaGa",3354001,"hatarakunoyada","hatarakunoyada","06/15/2019",0,"2019-09-07 13:55:54",0.909911
"1175","aptos2019-blindness-detection-privateleaderboard.csv",3347532,"SuMaGa",2691072,"tonpeicat","tonpeicat","01/10/2019",0,"2019-09-07 13:55:54",0.909911
"1176","aptos2019-blindness-detection-privateleaderboard.csv",3347532,"SuMaGa",1733657,"dussen","Taro","03/18/2018",0,"2019-09-07 13:55:54",0.909911
"1177","aptos2019-blindness-detection-privateleaderboard.csv",3347025,"val",2024358,"valmmm","val","06/27/2018",0,"2019-09-05 09:32:21",0.909762
"1178","aptos2019-blindness-detection-privateleaderboard.csv",3354245,"Deep Retina",322323,"deepretina","Deep Retina","03/31/2015",0,"2019-08-23 10:52:31",0.909754
"1179","aptos2019-blindness-detection-privateleaderboard.csv",3350185,"鼻からぼた餅",2271807,"hunterkoba","hoge","09/21/2018",2,"2019-09-01 13:28:41",0.909742
"1180","aptos2019-blindness-detection-privateleaderboard.csv",3366713,"Autonom",3267512,"autonom","Autonom","05/24/2019",0,"2019-09-03 17:24:28",0.909681
"1181","aptos2019-blindness-detection-privateleaderboard.csv",3524316,"Eleven_Wang",3121240,"ltxltx","Eleven_Wang","04/22/2019",1,"2019-09-07 16:57:00",0.90963
"1182","aptos2019-blindness-detection-privateleaderboard.csv",3575890,"mhviraf",1605656,"mhviraf","Massoud Hosseinali","02/03/2018",3,"2019-09-04 04:39:41",0.909612
"1183","aptos2019-blindness-detection-privateleaderboard.csv",3385674,"Abhishek Tandon",993900,"oromis","Abhishek Tandon","03/29/2017",0,"2019-09-07 16:41:15",0.909605
"1184","aptos2019-blindness-detection-privateleaderboard.csv",3379439,"[Deleted] 8f00e06a-f72c-4e40-9d5e-a5914b342140",397459,NA,NA,NA,NA,"2019-09-07 06:27:08",0.909578
"1185","aptos2019-blindness-detection-privateleaderboard.csv",3342396,"Paulo Pinto",535639,"paulorzp","Paulo Pinto","02/22/2016",4,"2019-09-07 21:39:34",0.909576
"1186","aptos2019-blindness-detection-privateleaderboard.csv",3340807,"Marek Nurzynski",887797,"marek3000","Marek Nurzynski","01/28/2017",2,"2019-09-07 14:46:22",0.909553
"1187","aptos2019-blindness-detection-privateleaderboard.csv",3341596,"SM",1974438,"sornavel","SP","06/07/2018",1,"2019-09-06 15:24:07",0.909549
"1188","aptos2019-blindness-detection-privateleaderboard.csv",3341596,"SM",378810,"nmkindia","Muthu","07/06/2015",0,"2019-09-06 15:24:07",0.909549
"1189","aptos2019-blindness-detection-privateleaderboard.csv",3380112,"Hugo Dolan",752332,"hugo1005","Hugo Dolan","10/14/2016",1,"2019-09-07 12:54:15",0.909403
"1190","aptos2019-blindness-detection-privateleaderboard.csv",3343563,"Team Will",1501261,NA,NA,NA,NA,"2019-09-07 17:12:29",0.90931
"1191","aptos2019-blindness-detection-privateleaderboard.csv",3383578,"Monster",1662950,"chenshengwei642","Shengwei Chen","02/23/2018",0,"2019-07-23 08:41:35",0.909286
"1192","aptos2019-blindness-detection-privateleaderboard.csv",3383578,"Monster",1623845,"yumulin","YUMULIN","02/09/2018",0,"2019-07-23 08:41:35",0.909286
"1193","aptos2019-blindness-detection-privateleaderboard.csv",3443025,"lhohoz",573037,"lhohoz","lhohoz","04/01/2016",3,"2019-09-06 09:58:53",0.909258
"1194","aptos2019-blindness-detection-privateleaderboard.csv",3339493,"grantfrefg",1090018,"frefger","grantfrefg","05/24/2017",2,"2019-09-07 04:55:06",0.909214
"1195","aptos2019-blindness-detection-privateleaderboard.csv",3339126,"phalanx",1620223,"phalanx","phalanx","02/08/2018",3,"2019-08-10 15:10:31",0.909201
"1196","aptos2019-blindness-detection-privateleaderboard.csv",3339420,"Chia-Ta Tsai",274477,"cttsai","Chia-Ta Tsai","12/22/2014",2,"2019-08-27 02:24:00",0.909199
"1197","aptos2019-blindness-detection-privateleaderboard.csv",3400245,"Steve Roberts",1650068,"steveroberts","Steve Roberts","02/19/2018",2,"2019-09-06 13:49:37",0.909149
"1198","aptos2019-blindness-detection-privateleaderboard.csv",3417165,"RJACABE",3090483,"rjacabe","RJACABE","04/15/2019",0,"2019-09-06 17:52:04",0.909106
"1199","aptos2019-blindness-detection-privateleaderboard.csv",3401888,"Serendipity",2733805,"chulkim","March2022","01/23/2019",0,"2019-09-07 01:32:32",0.9091
"1200","aptos2019-blindness-detection-privateleaderboard.csv",3348326,"Suresh Sharma",1525757,"sureshsharma2","Suresh Sharma","01/02/2018",1,"2019-09-04 11:10:06",0.90904
"1201","aptos2019-blindness-detection-privateleaderboard.csv",3367655,"[Deleted]",1292222,NA,NA,NA,NA,"2019-09-07 16:35:49",0.90903
"1202","aptos2019-blindness-detection-privateleaderboard.csv",3339311,"Bryan Arnold",838971,"puremath86","Bryan Arnold","12/16/2016",2,"2019-09-03 15:00:32",0.908981
"1203","aptos2019-blindness-detection-privateleaderboard.csv",3361636,"A.I. for the Eye",2988080,"gabrielmv","Gabriel Vasconcelos","03/25/2019",1,"2019-09-07 18:51:47",0.908981
"1204","aptos2019-blindness-detection-privateleaderboard.csv",3354833,"CyberEnergetics",2231182,"acayir64","Aykut Çayır","09/10/2018",1,"2019-08-31 00:24:56",0.908977
"1205","aptos2019-blindness-detection-privateleaderboard.csv",3354833,"CyberEnergetics",3196757,"ferobabacan","Ferhat Demirkıran","05/08/2019",0,"2019-08-31 00:24:56",0.908977
"1206","aptos2019-blindness-detection-privateleaderboard.csv",3462340,"[Deleted] bff33c1d-6d5b-4b12-8a70-da6ab244049e",3352933,NA,NA,NA,NA,"2019-09-04 16:38:04",0.908869
"1207","aptos2019-blindness-detection-privateleaderboard.csv",3352700,"forestchen",1254820,"forestchen","forestchen","09/08/2017",1,"2019-09-07 12:59:27",0.908783
"1208","aptos2019-blindness-detection-privateleaderboard.csv",3429285,"Scope",1190650,"allenscope","scope","07/28/2017",0,"2019-09-06 13:56:04",0.90878
"1209","aptos2019-blindness-detection-privateleaderboard.csv",3342181,"Samer Fatayri",255713,"samerfatayri","Samer Fatayri","11/07/2014",2,"2019-08-01 18:04:16",0.908759
"1210","aptos2019-blindness-detection-privateleaderboard.csv",3340470,"Gorilla🦍🦍",1483555,"takamichitoda","Takamichi Toda","12/09/2017",3,"2019-09-07 12:41:01",0.908748
"1211","aptos2019-blindness-detection-privateleaderboard.csv",3340470,"Gorilla🦍🦍",1820452,"akira2study","gorilla","04/14/2018",0,"2019-09-07 12:41:01",0.908748
"1212","aptos2019-blindness-detection-privateleaderboard.csv",3344165,"underfit",2747671,"pw1103","jeffpw","01/26/2019",1,"2019-08-09 22:35:55",0.908709
"1213","aptos2019-blindness-detection-privateleaderboard.csv",3344165,"underfit",532412,"artart","artitw","02/18/2016",1,"2019-08-09 22:35:55",0.908709
"1214","aptos2019-blindness-detection-privateleaderboard.csv",3497908,"Grossmend",1549308,"grossmend","Grossmend","01/13/2018",3,"2019-09-07 22:21:24",0.908698
"1215","aptos2019-blindness-detection-privateleaderboard.csv",3460916,"Joonseok Lee",1282173,"deepflow","deepflow","09/21/2017",0,"2019-09-06 06:49:51",0.908677
"1216","aptos2019-blindness-detection-privateleaderboard.csv",3364099,"DATASCIENCE",276755,"criticalmaz","Masum Rab","12/30/2014",1,"2019-09-07 09:13:31",0.908601
"1217","aptos2019-blindness-detection-privateleaderboard.csv",3364099,"DATASCIENCE",3419853,"haowumelbourne","Hao Wu","07/02/2019",1,"2019-09-07 09:13:31",0.908601
"1218","aptos2019-blindness-detection-privateleaderboard.csv",3364099,"DATASCIENCE",3345499,"sid1dse","Sidharth Dhananjayan","06/13/2019",0,"2019-09-07 09:13:31",0.908601
"1219","aptos2019-blindness-detection-privateleaderboard.csv",3373732,"OsciiArt",998934,"osciiart","OsciiArt","03/31/2017",3,"2019-09-04 14:45:37",0.908578
"1220","aptos2019-blindness-detection-privateleaderboard.csv",3541313,"sRoger",3586013,"sroger","sRoger","08/16/2019",2,"2019-09-07 18:32:53",0.908527
"1221","aptos2019-blindness-detection-privateleaderboard.csv",3365259,"YoonSoo",1796795,"harangdev","YoonSoo","04/07/2018",4,"2019-08-30 03:47:29",0.908495
"1222","aptos2019-blindness-detection-privateleaderboard.csv",3344771,"KAI CHUN HSU",1502184,"kany102030","KAI CHUN HSU","12/18/2017",1,"2019-08-18 15:17:24",0.908489
"1223","aptos2019-blindness-detection-privateleaderboard.csv",3393021,"yecheng",1182718,"chengjingye","yecheng","07/24/2017",1,"2019-08-11 14:58:48",0.908442
"1224","aptos2019-blindness-detection-privateleaderboard.csv",3347606,"ning",857579,"h272377502","ning","01/06/2017",0,"2019-08-23 07:28:31",0.908429
"1225","aptos2019-blindness-detection-privateleaderboard.csv",3347606,"ning",3489134,"scusywxy","scumed","07/21/2019",3,"2019-08-23 07:28:31",0.908429
"1226","aptos2019-blindness-detection-privateleaderboard.csv",3592472,"Egidijus Bertulis",1501843,"egizzz","Egidijus Bertulis","12/17/2017",1,"2019-09-07 19:21:11",0.90841
"1227","aptos2019-blindness-detection-privateleaderboard.csv",3402152,"Craig Carr",1228188,"craigcarr","Craig Carr","08/23/2017",1,"2019-09-07 07:13:13",0.908405
"1228","aptos2019-blindness-detection-privateleaderboard.csv",3439253,"Qianlin Liang",3486960,"irvin3297","Learner QL","07/20/2019",0,"2019-09-06 16:04:02",0.908361
"1229","aptos2019-blindness-detection-privateleaderboard.csv",3530495,"mochidan",3318056,"mochidan","mochidan","06/06/2019",2,"2019-09-07 13:58:30",0.908312
"1230","aptos2019-blindness-detection-privateleaderboard.csv",3451086,"Sophie555",3271067,"sophie555","Sophie555","05/25/2019",1,"2019-09-01 13:58:42",0.908264
"1231","aptos2019-blindness-detection-privateleaderboard.csv",3346541,"Atlas Civan",1327436,"mearex","Atlas Civan","10/11/2017",1,"2019-09-07 21:42:49",0.90826
"1232","aptos2019-blindness-detection-privateleaderboard.csv",3449620,"Nitin Jain",3342437,"ani5545","Nitin Jain","06/12/2019",0,"2019-08-26 17:40:53",0.908185
"1233","aptos2019-blindness-detection-privateleaderboard.csv",3386329,"高加西2015",739317,"gaojiaxi","Deep Learning Ozymandias","10/04/2016",0,"2019-08-22 01:05:58",0.908112
"1234","aptos2019-blindness-detection-privateleaderboard.csv",3352724,"The power of overfitting",2779868,"jesucristo","Nanashi","02/04/2019",4,"2019-09-07 14:58:39",0.908042
"1235","aptos2019-blindness-detection-privateleaderboard.csv",3352724,"The power of overfitting",1175497,"jionie","jionie","07/19/2017",3,"2019-09-07 14:58:39",0.908042
"1236","aptos2019-blindness-detection-privateleaderboard.csv",3352724,"The power of overfitting",2006413,"hmmoghaddam","Hamid Moghaddam","06/20/2018",2,"2019-09-07 14:58:39",0.908042
"1237","aptos2019-blindness-detection-privateleaderboard.csv",3352724,"The power of overfitting",546083,"leilarajabi","LeilaRajabi","03/03/2016",0,"2019-09-07 14:58:39",0.908042
"1238","aptos2019-blindness-detection-privateleaderboard.csv",3352724,"The power of overfitting",734344,"seefun","seefun","09/30/2016",3,"2019-09-07 14:58:39",0.908042
"1239","aptos2019-blindness-detection-privateleaderboard.csv",3455294,"Elton Arreza",2397132,"eltonarreza","Elton Arreza","10/23/2018",1,"2019-09-01 16:31:11",0.908022
"1240","aptos2019-blindness-detection-privateleaderboard.csv",3341081,"Hamza",1729590,"hamzabenchekroun","Hamza","03/16/2018",1,"2019-09-07 13:09:10",0.908022
"1241","aptos2019-blindness-detection-privateleaderboard.csv",3428841,"TeraFlops on C480 ML M5",546806,"sekrier","TeraFlops","03/03/2016",2,"2019-09-05 15:45:46",0.908022
"1242","aptos2019-blindness-detection-privateleaderboard.csv",3488764,"Henry C Woo",2080499,"henrycwoo","Henry C Woo","07/19/2018",1,"2019-09-01 23:09:41",0.908022
"1243","aptos2019-blindness-detection-privateleaderboard.csv",3411210,"CC Joshua ",3021244,"ccjoshua","CC Joshua","04/01/2019",1,"2019-09-07 15:05:39",0.908022
"1244","aptos2019-blindness-detection-privateleaderboard.csv",3509242,"Andrea Barral",2659340,"barraland","Andrea Barral","12/30/2018",0,"2019-09-04 15:08:21",0.908022
"1245","aptos2019-blindness-detection-privateleaderboard.csv",3369349,"newbie",952256,NA,NA,NA,NA,"2019-09-06 09:08:05",0.908022
"1246","aptos2019-blindness-detection-privateleaderboard.csv",3369349,"newbie",2579605,"myh72590","Yuhan Ma","12/05/2018",0,"2019-09-06 09:08:05",0.908022
"1247","aptos2019-blindness-detection-privateleaderboard.csv",3379557,"gcpyobcmst",3434197,"gcpyobcmst","gcpyobcmst","07/07/2019",2,"2019-09-02 12:58:56",0.908022
"1248","aptos2019-blindness-detection-privateleaderboard.csv",3495094,"T Sree Harsha",1706731,"rectlu","T Sree Harsha","03/09/2018",1,"2019-09-02 15:22:28",0.908022
"1249","aptos2019-blindness-detection-privateleaderboard.csv",3395849,"LouisHuynh",447932,"louishuynh","huynlou","10/21/2015",0,"2019-09-02 16:50:59",0.908022
"1250","aptos2019-blindness-detection-privateleaderboard.csv",3570623,"[Deleted]",2300301,NA,NA,NA,NA,"2019-09-02 18:48:54",0.908022
"1251","aptos2019-blindness-detection-privateleaderboard.csv",3459944,"MuhammadUsman",721374,"usman903","Muhammad Usman","09/20/2016",1,"2019-09-02 19:35:05",0.908022
"1252","aptos2019-blindness-detection-privateleaderboard.csv",3483200,"evange",3529471,"evange","evange","07/31/2019",0,"2019-09-06 10:23:58",0.908022
"1253","aptos2019-blindness-detection-privateleaderboard.csv",3554300,"JaRcK",23335,"jarck23335","JaRcK","11/15/2011",1,"2019-09-03 03:12:10",0.908022
"1254","aptos2019-blindness-detection-privateleaderboard.csv",3342354,"Artyom Lyan",550976,"arli2016","Artyom Lyan","03/08/2016",3,"2019-09-05 14:16:18",0.908022
"1255","aptos2019-blindness-detection-privateleaderboard.csv",3585187,"pandafish",3629225,"pandafish1996","Yunzhen Peng","08/27/2019",0,"2019-09-07 20:57:59",0.908022
"1256","aptos2019-blindness-detection-privateleaderboard.csv",3585187,"pandafish",3633325,"gaojingxuan","HelloKitty","08/28/2019",0,"2019-09-07 20:57:59",0.908022
"1257","aptos2019-blindness-detection-privateleaderboard.csv",3585187,"pandafish",3632310,"yuanyuanpeng","Yuanyuan Peng","08/28/2019",0,"2019-09-07 20:57:59",0.908022
"1258","aptos2019-blindness-detection-privateleaderboard.csv",3451661,"Lawrence Chernin",68882,"lawrencechernin","Lawrence Chernin","11/11/2012",2,"2019-09-04 19:09:53",0.908022
"1259","aptos2019-blindness-detection-privateleaderboard.csv",3551495,"twopebbles",2099081,"twopebbles","Ashish Kumar","07/25/2018",1,"2019-09-05 04:59:26",0.908022
"1260","aptos2019-blindness-detection-privateleaderboard.csv",3470499,"Crazycat",1810563,"acrophobia1234","Crazycat","04/11/2018",0,"2019-09-06 23:16:44",0.908022
"1261","aptos2019-blindness-detection-privateleaderboard.csv",3470499,"Crazycat",2687798,"tianshe","ST1997","01/09/2019",0,"2019-09-06 23:16:44",0.908022
"1262","aptos2019-blindness-detection-privateleaderboard.csv",3350040,"Vivek Sharma",1199434,"viveksh1","Vivek","08/03/2017",0,"2019-09-05 20:28:09",0.908022
"1263","aptos2019-blindness-detection-privateleaderboard.csv",3372751,"Chris J.Liu",1133510,"chrisluu","Jun Liu","06/20/2017",2,"2019-09-06 22:44:20",0.908022
"1264","aptos2019-blindness-detection-privateleaderboard.csv",3566861,"ndtu1511",2042923,"ndtu1511","Tu Nguyen","07/04/2018",0,"2019-09-04 23:10:41",0.908003
"1265","aptos2019-blindness-detection-privateleaderboard.csv",3339321,"YK",1962102,"angelecarre","YK","06/03/2018",3,"2019-08-15 12:52:16",0.907957
"1266","aptos2019-blindness-detection-privateleaderboard.csv",3450092,"Abe Tatsuhiro",2002386,"abetatsuhiro","Abe Tatsuhiro","06/18/2018",2,"2019-09-07 09:02:52",0.907951
"1267","aptos2019-blindness-detection-privateleaderboard.csv",3358253,"ttya16",1942435,"ttya16","ttya16","05/25/2018",1,"2019-09-07 16:14:00",0.907876
"1268","aptos2019-blindness-detection-privateleaderboard.csv",3592719,"jelly",3525987,"jellyan","jelly","07/30/2019",1,"2019-09-02 09:13:25",0.907835
"1269","aptos2019-blindness-detection-privateleaderboard.csv",3349468,"Patrick Chan",58279,"drpatrickchan","Patrick Chan","09/12/2012",3,"2019-09-04 00:12:31",0.907797
"1270","aptos2019-blindness-detection-privateleaderboard.csv",3443745,"zjuyang",1406337,"zjuyang","zjuyang","11/10/2017",1,"2019-08-13 08:59:14",0.907753
"1271","aptos2019-blindness-detection-privateleaderboard.csv",3339146,"Debut_Kele",299743,"kelexu","Kele Xu","02/23/2015",4,"2019-08-30 07:10:11",0.907726
"1272","aptos2019-blindness-detection-privateleaderboard.csv",3339793,"Team Data",1086085,"dexter6855","dexter6855","05/22/2017",1,"2019-07-20 14:28:03",0.907726
"1273","aptos2019-blindness-detection-privateleaderboard.csv",3538305,"hakusai",2592308,"masakiyamaoka","hakusai","12/08/2018",2,"2019-09-03 13:28:39",0.907635
"1274","aptos2019-blindness-detection-privateleaderboard.csv",3372997,"Nishanth Koganti",413902,"buntyke","Nishanth Koganti","09/07/2015",1,"2019-08-12 14:41:22",0.907634
"1275","aptos2019-blindness-detection-privateleaderboard.csv",3339842,"ManojPrabhakar",413189,"manojprabhaakr","Manoj Prabhakar","09/05/2015",2,"2019-09-07 16:09:18",0.907566
"1276","aptos2019-blindness-detection-privateleaderboard.csv",3402828,"第一次人傻了",2376516,"jiangkun2","Kun Jiang","10/18/2018",1,"2019-09-06 02:09:22",0.907549
"1277","aptos2019-blindness-detection-privateleaderboard.csv",3589535,"Yong Sheng Heng",274779,"hys1989","Yong Sheng Heng","12/23/2014",0,"2019-09-02 13:04:20",0.907476
"1278","aptos2019-blindness-detection-privateleaderboard.csv",3403266,"SCNS",280188,"interesting","Nathaniel Shimoni","01/10/2015",2,"2019-07-30 03:30:08",0.907374
"1279","aptos2019-blindness-detection-privateleaderboard.csv",3403266,"SCNS",251000,"sefficohen","Seffi Cohen","10/24/2014",3,"2019-07-30 03:30:08",0.907374
"1280","aptos2019-blindness-detection-privateleaderboard.csv",3410934,"PierreS",2212208,"pierresylvain","PierreSylvain","09/05/2018",1,"2019-08-15 11:00:28",0.907219
"1281","aptos2019-blindness-detection-privateleaderboard.csv",3352218,"Chehrazi",822025,"esmaeil391","E.Nik","12/03/2016",1,"2019-07-30 14:33:01",0.907219
"1282","aptos2019-blindness-detection-privateleaderboard.csv",3352218,"Chehrazi",3424019,"hosseinrahmani","Hossein Rahmani","07/03/2019",1,"2019-07-30 14:33:01",0.907219
"1283","aptos2019-blindness-detection-privateleaderboard.csv",3352218,"Chehrazi",1183090,"hamidbekamiri","Hamid Bekamiri","07/24/2017",1,"2019-07-30 14:33:01",0.907219
"1284","aptos2019-blindness-detection-privateleaderboard.csv",3349814,"SlowAndSteady",1142815,"maple7sha","SlowAndSteady","06/26/2017",1,"2019-07-25 15:22:14",0.907219
"1285","aptos2019-blindness-detection-privateleaderboard.csv",3370855,"Rohitupadhyay",568793,"robonidos","Rohit upadhyay","03/27/2016",1,"2019-07-26 07:32:30",0.907219
"1286","aptos2019-blindness-detection-privateleaderboard.csv",3364158,"mkHades",2042645,"mkhades","mkHades","07/04/2018",1,"2019-08-05 07:43:04",0.907219
"1287","aptos2019-blindness-detection-privateleaderboard.csv",3342776,"Rupesh Sreeraman",1552748,"rupeshs","Rupesh Sreeraman","01/15/2018",2,"2019-07-31 00:10:50",0.907219
"1288","aptos2019-blindness-detection-privateleaderboard.csv",3397173,"Gianfranco Barone",2672427,"gianfrancobarone","Gianfranco Barone","01/04/2019",1,"2019-08-05 08:20:27",0.907219
"1289","aptos2019-blindness-detection-privateleaderboard.csv",3517898,"天气好热",2960262,"kkbbyx","天气好热","03/19/2019",0,"2019-08-26 07:32:57",0.907219
"1290","aptos2019-blindness-detection-privateleaderboard.csv",3395372,"SIDHARTH",691655,"sidharthkumar","SIDHARTH","08/20/2016",2,"2019-08-16 06:34:03",0.907219
"1291","aptos2019-blindness-detection-privateleaderboard.csv",3546664,"Krisztián Fekete",3383009,"doncalculator","Krisztián Fekete","06/23/2019",2,"2019-08-19 08:15:41",0.907219
"1292","aptos2019-blindness-detection-privateleaderboard.csv",3500713,"Leben",3518654,"bloodwass","Cheolhyoung Lee","07/29/2019",0,"2019-09-06 08:20:38",0.907219
"1293","aptos2019-blindness-detection-privateleaderboard.csv",3500713,"Leben",3545816,"stellaleben","Leben","08/04/2019",0,"2019-09-06 08:20:38",0.907219
"1294","aptos2019-blindness-detection-privateleaderboard.csv",3500713,"Leben",3477845,"beforebossy","Bossy","07/18/2019",1,"2019-09-06 08:20:38",0.907219
"1295","aptos2019-blindness-detection-privateleaderboard.csv",3568812,"alexdefrutos",3386743,"alexdefrutos","alexdefrutos","06/24/2019",1,"2019-08-30 12:45:09",0.907219
"1296","aptos2019-blindness-detection-privateleaderboard.csv",3350719,"dan musetoiu",1602035,"danmusetoiu","dan musetoiu","02/01/2018",2,"2019-09-05 04:49:13",0.907219
"1297","aptos2019-blindness-detection-privateleaderboard.csv",3395431,"rizandigp",3218364,"rizandigp","rizandigp","05/13/2019",0,"2019-09-06 00:37:11",0.907219
"1298","aptos2019-blindness-detection-privateleaderboard.csv",3346601,"Hamitcan Malkoç",2450228,"malkoch","Hamitcan Malkoç","11/05/2018",1,"2019-08-30 19:08:48",0.907219
"1299","aptos2019-blindness-detection-privateleaderboard.csv",3342802,"Hamish Dickson",1281858,"hamishdickson","Hamish","09/21/2017",2,"2019-08-30 22:03:26",0.907219
"1300","aptos2019-blindness-detection-privateleaderboard.csv",3564643,"Mike Kim",64626,"mikeskim","Mike Kim","10/22/2012",4,"2019-09-07 21:36:24",0.907219
"1301","aptos2019-blindness-detection-privateleaderboard.csv",3364295,"Niranjan Singh",200110,"niranjanmaisnam","Niranjan Singh","05/23/2014",2,"2019-09-01 07:08:20",0.907219
"1302","aptos2019-blindness-detection-privateleaderboard.csv",3528369,"NpS",583078,"kupchanski","Kupchanski","04/12/2016",2,"2019-09-07 18:24:38",0.907219
"1303","aptos2019-blindness-detection-privateleaderboard.csv",3425387,"land ",1212257,"jamalri","RIFFI","08/12/2017",0,"2019-09-04 22:10:50",0.907219
"1304","aptos2019-blindness-detection-privateleaderboard.csv",3352980,"Shobha",2731657,"shobhaprakash","Shobha","01/22/2019",1,"2019-09-06 06:47:50",0.907219
"1305","aptos2019-blindness-detection-privateleaderboard.csv",3469943,"Aayush Kumar Singha",469902,"aayush26","Aayush Kumar Singha","11/19/2015",2,"2019-09-05 23:38:38",0.907219
"1306","aptos2019-blindness-detection-privateleaderboard.csv",3501553,"asr",105145,"atulrajdhar","asr","06/04/2013",1,"2019-09-07 06:26:07",0.907219
"1307","aptos2019-blindness-detection-privateleaderboard.csv",3378250,"ahsong2000",2234039,"ahsongchen","ahsong2000","09/11/2018",2,"2019-09-07 22:42:48",0.907219
"1308","aptos2019-blindness-detection-privateleaderboard.csv",3381809,"juliencs",633839,"juliencs","juliencs","06/06/2016",2,"2019-09-06 16:14:00",0.907189
"1309","aptos2019-blindness-detection-privateleaderboard.csv",3533065,"Lars L",2688042,"larlia","Lars L","01/09/2019",1,"2019-08-30 20:29:36",0.907123
"1310","aptos2019-blindness-detection-privateleaderboard.csv",3381791,"stanmalorodov",1943054,"stanislavmalorodov","Stanislav Malorodov","05/25/2018",1,"2019-09-05 14:28:53",0.907086
"1311","aptos2019-blindness-detection-privateleaderboard.csv",3391720,"Tuan Ho",2062550,"tuanho27","Tuan Ho","07/12/2018",3,"2019-09-06 14:55:15",0.907049
"1312","aptos2019-blindness-detection-privateleaderboard.csv",3344852,"NARI",648130,"narimatsu","NARI","06/24/2016",2,"2019-09-07 09:22:05",0.906951
"1313","aptos2019-blindness-detection-privateleaderboard.csv",3573615,"UnevenOdds",863462,"unevenodds","UnevenOdds","01/11/2017",0,"2019-09-07 22:17:07",0.906652
"1314","aptos2019-blindness-detection-privateleaderboard.csv",3339721,"ihar",3237,"safonau","ihar","10/11/2010",2,"2019-09-06 12:30:52",0.906629
"1315","aptos2019-blindness-detection-privateleaderboard.csv",3379690,"Jhui He",2241982,"hesene","He","09/13/2018",4,"2019-08-28 01:30:16",0.906617
"1316","aptos2019-blindness-detection-privateleaderboard.csv",3355577,"nomadista",2808702,"nomadista","Daniel","02/12/2019",0,"2019-09-04 11:03:08",0.906517
"1317","aptos2019-blindness-detection-privateleaderboard.csv",3340926,"Park, ANJIN",2053454,"medicalphotonics","P.AI.R","07/09/2018",2,"2019-09-07 18:35:40",0.906338
"1318","aptos2019-blindness-detection-privateleaderboard.csv",3583901,"Deep Core",3581630,"deepcore","Deep Core","08/14/2019",0,"2019-08-31 20:14:47",0.906336
"1319","aptos2019-blindness-detection-privateleaderboard.csv",3344625,"eye need to know",919561,"yohalf","Yohanes Alfredo","02/19/2017",1,"2019-09-07 10:49:38",0.906333
"1320","aptos2019-blindness-detection-privateleaderboard.csv",3366275,"pestipeti",864684,"pestipeti","Peter","01/12/2017",4,"2019-08-27 19:00:52",0.906304
"1321","aptos2019-blindness-detection-privateleaderboard.csv",3487705,"crimemastergogo",337573,"crimemastergogo","Sourav","04/18/2015",0,"2019-09-05 01:03:14",0.906249
"1322","aptos2019-blindness-detection-privateleaderboard.csv",3363317,"Murhaf Khaled",1188049,"mkhaled","Murhaf Khaled","07/27/2017",0,"2019-09-05 20:33:07",0.906215
"1323","aptos2019-blindness-detection-privateleaderboard.csv",3519361,"ChibiYuki",3269851,"yukinao","ChibiYuki","05/25/2019",1,"2019-08-19 10:01:27",0.906183
"1324","aptos2019-blindness-detection-privateleaderboard.csv",3340449,"Adrien Brogniet",2221110,"adrienbrogniet","Adrien Brogniet","09/07/2018",1,"2019-09-05 20:48:09",0.906015
"1325","aptos2019-blindness-detection-privateleaderboard.csv",3371379,"Ana",3400277,"alieksia","Anastasia","06/27/2019",0,"2019-07-24 15:15:51",0.906011
"1326","aptos2019-blindness-detection-privateleaderboard.csv",3351949,"[Deleted]",2637483,NA,NA,NA,NA,"2019-08-29 16:24:46",0.906011
"1327","aptos2019-blindness-detection-privateleaderboard.csv",3452382,"Flins.com.cn",2566316,"lancet71","Hecr","12/02/2018",1,"2019-09-07 15:45:33",0.905965
"1328","aptos2019-blindness-detection-privateleaderboard.csv",3452382,"Flins.com.cn",2119340,"alige32","alan","08/02/2018",1,"2019-09-07 15:45:33",0.905965
